text,stars,label
"this is my favorite pizza recipe. i don't do bread and this smells so pizza awesome, i can't get enough!",5,1
i took this to work and it disappeared fast!,5,1
this was great. next time i will add italian sausage for a bit more flavor. but this is a keeper.,5,1
<p>i really enjoyed this :o) it was quite sweet but that's what i liked about it !</p>,5,1
"these were amazing!!! i made them for my teenage son and his friends. they didn't even sit down, just stood around the table eating! the chicken is wonderful on salads as well. i followed the recipe pretty closely, though i doubled the marinade to make extra chicken. i also ended up marinating the chicken for 3 days. it tasted great!",5,1
i've made this twice now and i'd make it right now if i had a ripe tomato. one of hubby's new favorites!,5,1
"have tried these now with several substitutes for the shortening - oil, canned pumpkin, sweet potato, applesauce & cinnamon, baby food fruit purees and all work great! very versatile! also buttermilk makes them even fluffier. these are our go to pancakes and loved by my toddler!",5,1
"this is an easy to make pie that is delicious and low in fat. the filling makes a little more than will fit in the crust, so i just get out a spoon and eat what's left in the bowl. i have made it several times and my family loves it.",5,1
so good! i used plain breadcrumbs and had no problem with the consistency. my husband loved it and our 3 year old chowed down as well. served with mashed potatoes for tasty comfort dinner.,5,1
"everyone really liked the soup, but it had a little too much juice. next, time i will add less chicken broth.",4,1
"my husband made this the other night for a crowd and it was delicious! he did not add the jalapeno because we didn't know if all the people could handle or enjoy that. agree with the reviewers about it being thin, but you can add crackers at the table or just tweak with cornstarch, sour cream, or cream cheese.",5,1
"was good, and definately quick and easy. turned out a little too salty for our taste, would probably cut back on the butter some next time. otherwise, good flavor and the bread crumbs and cheese make it better than the usual shrimp scampi.",4,1
does anyone know if this can be made ahead and frozen? it is delicious and i'd like to have it in the freezer for unexpected company.,4,1
i've made this twice and here's how i like it: i doubled everything except the sugar and made larger cookies (24 from a double recipe). and i baked them only 14 minutes.,4,1
"i have been making this cake for over a year now. lets just say anytime one of my kids or nieces or nephews have a birthday coming up they always request i make this. i have doctored it occasionally substituting strong coffee for the water, & 1 tbl of coffee liquor & 1 tsp of instant coffee grounds to the cake part. i have also added the liquor to the frosting & ganache. i don't drink coffee myself but it really brings out the chocolate flavor! i have also substituted the strawberries with raspberries if they look better at the store, i have also added raspberries in between the layers & i have chocolate dipped them on occasion to change it up a bit. once you make this you will make it again~ enjoy!",5,1
"this year, i was trying to opt for soft gingerbread cookies, as my son just had his braces put on and can't have anything too crunchy-and what would ruin the holiday mood than biting into one of your favorite cookies and damaging your braces/teeth?! i found this recipe and wanted to try it...wow! we just finished baking these for the first time about 20 minutes ago and my family is already hooked! what a great recipe!",5,1
pure yumminess,5,1
these are fantastic! will be a regular addition to my christmas cookie list.,5,1
"this is a great recipe to introduce people to how delicious gluten free can be. be careful though, when this is fresh out of the oven some might lose control!",5,1
this is such a delicious recipe for rhubarb. ymmy. one of my favorite spring time recipes!,5,1
"my son with minimal cooking experience took the initiative to make supper one night. lucky for us he found this recipe. fantastic! better than any fajitas i have ever had. because he enjoys peppers, he used a whole pepper (red & green) rather than just half as suggested. i'm am surprising him tomro, just finished prep work and marinating in basement fridge. only need fresh guacamole and a little cilantro and we're set! very happy daddy!",5,1
"this is good. son wasn't thrilled with it, but that's cause he doesn't like tomatoes.",4,1
my husband just loves this.... i even tried it with blueberries and raspberries... yummy,5,1
on rotation frequently for dinner meals. family really enjoys it,5,1
fabulous recipe. the best white chili i have had,5,1
i made this recipe exactly as written and it was delicious. very simple too. i served with warm french bread and a salad. yummy dinner.,5,1
"ok, so this may sound like a dumb question, but i'm making this now, and as i'm mixing it, it is extremely thick.. do i add the water and oil called for on the box of the cake mix plus whats in the receipe here, or just what is called for in the receipe listed here?? or is the thickness normal?? didn't see anyone else comment about it so...???",4,1
