text,stars,label
"i normally eat healthy, but every once in a while i will treat myself to some good 'ole fashion home cooking. this cornbread recipe i awesome! i made a pot of greens usi5n this cornbread recipe and felt like 8 was eating corncread cake! yummmmmyyyyyy!",5,1
mom and hubby really liked it!,4,1
"i also made this in reverse - cooking the bacon first, then the onions, and then the chicken. i seasoned the chicken with montreal steak seasoning instead of lemon pepper. after the chicken was cooked, i placed the broken up bacon pieces and onions on top. i then added the cheese and placed a lid on the skillet to allow the cheese to melt. delicious! i have also subbed swiss cheese for the colby monterey jack. sometimes, i add sautéed mushrooms to the toppings. this is a great recipe that can be tweaked to meet the tastes of your family.",5,1
"i have never really been a ""coleslaw"" person, but my entire family loves this recipe and so do i!!",5,1
"i let my shredded & salted zucchini sit for about 20 minutes, then squeezed as much of the liquid out as i could by handfuls since i felt i would be able to get more out that way. after i pressed it into the dish i used several paper towels to soak up excess liquid. after baking the zucchini was still a little ""liquidy"", but not bad. i'm wondering how it would be with 1 egg instead. with the 2 eggs it didn't seem to bind the zucchini, in fact it seems the cheese would do a good enough job.i used spaghetti sauce and added a little more garlic and a very small sprinkling of oregano and basil.",4,1
our favorite coleslaw recipe!,5,1
"yum! loved them! i followed the recipe exactly other than the buttermilk. i used a cup of milk soured w/ 1 tablespoon vinegar. the recipe only made 6 pancakes plus one tiny pancake, but they are very filling.",5,1
"i have made this recipe several times. my husband likes it very much as do my children and grandchildren. the icing recipe that i use calls for 8oz cream cheese, 1 stick of butter, 2 cups of confectioners sugar, and 1 tsp of vanilla. i have considered using pumpkin pie spice, but so far have stuck with the cinnamon. very moist and delicious.",5,1
this was easy to make and so good.....it's a keeper !,5,1
absolutely the perfect dessert- easy to make and delicious to eat! a definite keeper!,5,1
"i have been making this as written for holiday brunches ever since it appeared in taste of home 20 years ago. it has never failed to be the first emptied pan on the table. now that my children are adults with families, i have been asked to make two pans! absolutely wonderful!!",5,1
"made this for the first time last week and it was absolutely delicious!! i doubled the recipe and it was gone in no time. i can't wait to take it to our next ""soup supper"" at my church. i will make sure to have copies of the recipe with me, as i am sure that there will be many requests for it.",5,1
"how ridiculous. your ""sponsored ingredient"" eggs put an ad you can't close over half the ingredients! so thanks for that, i would have loved to make these.",1,0
love these cake bars! have been making this recipe for years. i usually half the frosting recipe.,5,1
"i have been making this recipe for years now and have shared with many others. i follow the recipe as is, but use pinto beans instead of black beans. also at times, i will use mexican chihuahua cheese. this is certainly a household favorite in our family !",5,1
my family loves cauliflower and this soup is a real treat on cold winter days. they can't seem to get enough of it.,5,1
"i'm not fond of banana bread but this recipe is delicious! the bread was tender - neither too light nor too dense. just perfect. i did make a few changes: 1/4 butter, melted + 1/4 cup vegetable oil (in place of the 1/2 cup canola oil) and used 1-1/4 cups sugar + 1/4 cup brown sugar, packed (in place of 1-1/2 cups sugar). the brown sugar gave it a nice darker color and a chewier crust- which i like. i used jumbo eggs and vanilla bean paste. before i put it in the oven, i sprinkled chopped walnuts and clear sugar crystals on top of the batter. when it was done it looked beautiful and had a nice sweet crunch on top. i will definitely be making this again. would make great muffins!",5,1
"loved it! i used 1/2 chunky mango habanero salsa, and 1/2 standard hot, and the texture was great, not runny at all. i usually make my own taco seasoning, and just mixed in some chile powder, cumin, oregano, cayenne, salt/pepper, and fresh garlic. i also added minced serrano pepper. i did make a couple minor substitutions: shallots instead of onion, and monterey jack instead of mexican cheese. the only problem was i ate way too much.i think next time i'll try corn tortillas and maybe add a can of corn.",5,1
i've made this special cake for many family birthdays. my husband loves the frosting and it looks beautiful on the table!,5,1
i made these twice over memorial weekend to bring to two different events and these were a huge hit at both places. i think this may be the best chocolate chip recipe yet !!!!!,5,1
"turned out great! use extra shrimp a little more butter, little less lemon and added bread crumbs to sauce before i added the shrimp. i did not broil.",1,0
"this is my second review and it is still thee best banana bar recipe. you can use a 13"" x 9"" greased pan. increase baking time to 35 minutes or until done. you only need half of the frosting recipe and it is the perfect amount for the 13"" x9"".",5,1
